data_ZnMgTm

loop_ 
 _refln_index_h1 
 _refln_index_h2 
 _refln_index_h3
 _refln_index_h4 
 _refln_index_h5
 _refln_index_h6  
 _refln_F_obs 
 _refln_F_calc
 _refln_dExt

2	-3	0	-2	-3	0	0.0248	0.0262	0.9999
1	-1	0	-4	0	-4	0.0248	0.0260	0.9996
2	-3	3	-2	-2	2	0.0247	0.0149	0.9999
0	-1	1	1	-3	6	0.0247	0.0247	0.9995
3	-1	-1	-1	2	-5	0.0246	0.0231	0.9996
-3	1	1	0	5	-2	0.0246	0.0245	0.9997
4	-1	1	0	0	0	0.0246	0.0230	0.9995
-3	4	0	4	0	4	0.0246	0.0252	0.9996
-1	0	-2	2	-5	2	0.0246	0.0245	0.9997
-1	-3	3	0	-3	4	0.0246	0.0264	0.9999
-4	2	3	-2	3	2	0.0244	0.0222	0.9997
0	-2	2	2	-3	5	0.0244	0.0224	0.9999
2	-3	3	-2	0	2	0.0244	0.0220	0.9999
-4	0	0	0	1	1	0.0244	0.0172	0.9998
-3	3	-3	5	-3	3	0.0243	0.0243	0.9999
-2	2	2	-1	6	-3	0.0243	0.0268	0.9998
-3	4	0	3	3	1	0.0243	0.0217	0.9999
-2	5	-3	2	2	-3	0.0242	0.0101	1.0000
-2	4	1	-2	3	0	0.0242	0.0264	0.9995
1	1	-6	3	-1	-3	0.0242	0.0261	0.9995
4	-3	-3	-1	-4	-1	0.0241	0.0207	1.0000
3	0	-3	1	-4	-3	0.0241	0.0233	0.9998
-2	1	-2	4	-1	3	0.0241	0.0290	0.9998
-1	4	-1	2	3	-1	0.0240	0.0236	0.9998
1	0	-4	1	-3	-3	0.0240	0.0218	0.9997
-1	6	-2	2	2	0	0.0240	0.0229	0.9996
-2	3	3	-2	5	-2	0.0240	0.0226	0.9999
0	1	2	-1	0	3	0.0239	0.0240	0.9995
0	2	0	3	-1	-2	0.0239	0.0235	0.9995
2	-1	-2	1	-1	-2	0.0238	0.0258	0.9998
3	-1	1	-6	1	0	0.0238	0.0227	0.9995
-4	-1	2	-2	2	2	0.0238	0.0244	0.9996
1	-5	2	1	-1	1	0.0237	0.0242	0.9994
0	-4	-1	-1	1	0	0.0236	0.0236	0.9993
1	-1	-1	1	2	1	0.0236	0.0271	0.9993
-2	2	0	3	1	3	0.0236	0.0246	0.9998
2	-2	-1	2	-2	3	0.0236	0.0192	0.9999
2	-5	1	0	-2	2	0.0236	0.0240	0.9998
-2	1	1	1	4	-2	0.0235	0.0189	0.9998
-3	2	5	-2	3	2	0.0235	0.0223	0.9997
-4	1	1	1	1	0	0.0235	0.0212	0.9999
-2	3	-3	5	0	0	0.0235	0.0235	0.9999
-1	0	1	-3	5	-3	0.0235	0.0234	0.9998
-1	1	-1	1	-2	-2	0.0234	0.0213	0.9997
-2	3	-1	5	-1	-1	0.0234	0.0217	0.9997
2	-5	2	-1	0	0	0.0233	0.0220	0.9997
2	1	1	-2	4	-3	0.0233	0.0231	0.9998
-1	-3	2	2	-2	1	0.0233	0.0236	0.9996
2	1	0	3	0	1	0.0233	0.0228	0.9994
-2	2	-3	6	-1	1	0.0232	0.0251	0.9998
3	-1	1	-2	-3	0	0.0231	0.0235	0.9997
-2	0	-2	6	-1	1	0.0231	0.0220	0.9996
-1	-1	2	0	-2	6	0.0231	0.0211	0.9996
5	-3	-2	-1	-1	-2	0.0231	0.0222	0.9998
3	3	-3	-1	1	-2	0.0231	0.0229	0.9997
-2	1	1	-3	2	-3	0.0231	0.0269	0.9996
0	4	-4	1	0	1	0.0231	0.0236	0.9994
2	1	-1	-4	1	-1	0.0230	0.0218	0.9997
-4	2	-2	2	2	0	0.0230	0.0247	0.9996
1	-3	0	2	-1	3	0.0230	0.0237	0.9997
2	1	-2	2	-3	1	0.0230	0.0181	0.9999
1	0	-3	-1	-3	2	0.0229	0.0228	0.9995
-1	0	2	2	2	2	0.0229	0.0229	0.9997
-5	0	3	1	1	3	0.0229	0.0230	0.9999
0	0	-2	-3	3	-1	0.0229	0.0237	0.9994
-3	-1	4	2	1	4	0.0228	0.0232	0.9999
-3	-2	1	-1	2	3	0.0228	0.0239	0.9995
3	-1	1	-2	1	-4	0.0228	0.0219	0.9998
2	-5	2	0	-1	1	0.0228	0.0227	0.9997
0	0	2	-2	1	3	0.0228	0.0231	0.9996
0	1	3	0	3	-1	0.0228	0.0215	0.9997
2	2	-4	4	-2	-1	0.0228	0.0215	0.9999
-4	-2	0	4	0	2	0.0227	0.0237	0.9993
-1	-1	2	-1	-2	6	0.0227	0.0237	0.9993
-1	1	-1	-3	1	-2	0.0227	0.0228	0.9997
-2	6	-1	2	3	-2	0.0227	0.0201	0.9999
1	2	-4	2	1	0	0.0227	0.0228	0.9996
-2	-2	5	-1	0	3	0.0227	0.0188	0.9999
-2	-3	0	0	1	1	0.0226	0.0221	0.9995
2	0	-4	-1	-2	1	0.0226	0.0240	0.9995
1	-1	-1	-1	3	-4	0.0226	0.0224	0.9996
-1	2	-3	3	-2	-1	0.0225	0.0222	0.9999
2	0	-1	-3	0	-1	0.0225	0.0201	0.9999
-4	-2	3	-1	1	2	0.0225	0.0227	0.9998
1	3	-2	1	3	-2	0.0225	0.0213	0.9998
0	-3	3	-3	4	0	0.0225	0.0222	0.9998
2	-2	0	1	-3	3	0.0224	0.0267	0.9999
3	-1	0	-4	-1	1	0.0223	0.0207	0.9996
-3	3	-3	2	-2	2	0.0223	0.0216	0.9996
0	-5	1	1	-1	2	0.0223	0.0216	0.9996
3	1	2	-2	2	0	0.0222	0.0222	0.9994
2	1	-2	3	-2	0	0.0222	0.0223	0.9999
-2	1	-1	5	-1	2	0.0222	0.0231	0.9999
0	2	2	-1	5	0	0.0222	0.0214	0.9996
2	3	-3	0	-1	-2	0.0222	0.0233	0.9999
1	4	-4	0	4	-4	0.0222	0.0179	0.9999
-3	-1	0	-1	2	3	0.0221	0.0221	0.9994
0	-1	3	-3	-1	-1	0.0221	0.0210	0.9997
4	-3	-1	0	-1	-2	0.0220	0.0204	0.9998
0	0	2	-4	2	-1	0.0220	0.0199	0.9999
-4	2	0	0	4	1	0.0220	0.0227	0.9997
1	2	1	-1	2	-1	0.0220	0.0220	0.9998
-2	4	2	0	3	0	0.0219	0.0198	0.9998
2	-5	-1	0	-1	-1	0.0219	0.0226	0.9994
1	0	1	0	-3	3	0.0218	0.0223	0.9997
1	1	0	-3	3	-3	0.0218	0.0192	1.0000
-2	3	3	-1	2	-2	0.0218	0.0213	0.9997
-3	-1	4	1	1	1	0.0218	0.0218	0.9998
-2	1	0	-1	3	1	0.0217	0.0230	0.9998
-3	0	0	4	-3	3	0.0217	0.0270	0.9999
-2	0	0	-4	3	-2	0.0217	0.0223	0.9996
2	-3	-2	-3	-2	0	0.0217	0.0224	0.9997
-3	-2	1	-2	1	3	0.0217	0.0219	0.9995
-3	-2	-1	0	1	1	0.0217	0.0227	0.9993
-1	-1	2	-2	5	-1	0.0216	0.0196	0.9998
-1	1	4	-2	1	2	0.0215	0.0214	0.9997
0	1	-1	4	0	3	0.0215	0.0198	0.9997
2	2	1	-4	0	-3	0.0215	0.0207	0.9995
-2	1	-2	2	-2	2	0.0215	0.0214	0.9999
-1	2	-3	6	-2	1	0.0215	0.0218	0.9999
-3	-2	-1	3	0	1	0.0215	0.0216	0.9994
-2	0	-1	4	0	1	0.0215	0.0205	0.9998
-5	2	-1	4	1	2	0.0214	0.0166	0.9999
-6	1	0	3	0	1	0.0214	0.0228	0.9995
-1	-4	0	1	0	4	0.0214	0.0209	0.9995
0	0	5	-5	5	0	0.0214	0.0086	1.0000
0	0	0	0	-3	5	0.0214	0.0203	0.9995
2	-2	-2	2	-4	2	0.0214	0.0119	1.0000
-2	-4	2	-3	0	1	0.0213	0.0205	0.9996
4	0	-2	0	1	0	0.0213	0.0210	0.9995
2	3	-1	2	-2	-1	0.0213	0.0212	0.9996
-2	2	3	0	1	4	0.0212	0.0208	0.9996
-3	-1	2	1	-2	5	0.0212	0.0256	0.9998
-2	1	2	-1	2	2	0.0211	0.0202	0.9999
1	-6	1	-3	-3	0	0.0211	0.0209	0.9996
-1	2	3	1	-1	0	0.0211	0.0203	0.9995
-2	-2	3	2	-2	5	0.0211	0.0280	1.0000
2	3	0	-1	3	-3	0.0210	0.0198	0.9998
-3	2	3	-2	4	0	0.0209	0.0315	0.9999
1	-1	-1	4	-4	2	0.0209	0.0210	0.9999
-3	1	1	-1	0	4	0.0209	0.0207	0.9995
-1	-1	0	0	-3	6	0.0208	0.0219	0.9994
0	4	-4	2	0	-4	0.0208	0.0176	1.0000
-3	1	3	-1	5	-1	0.0208	0.0210	0.9999
0	6	-3	2	2	-3	0.0208	0.0180	0.9999
1	1	-3	-2	3	-5	0.0207	0.0237	0.9998
-3	-1	1	2	-2	3	0.0207	0.0201	0.9999
-1	-1	1	-2	-1	2	0.0207	0.0165	0.9999
1	-4	1	-3	-3	-1	0.0207	0.0190	0.9997
1	1	-2	1	3	-5	0.0207	0.0190	0.9996
0	0	-2	3	0	1	0.0207	0.0212	0.9998
3	-3	2	0	-1	0	0.0207	0.0218	0.9997
-3	0	0	2	-3	4	0.0206	0.0157	0.9999
1	-4	-1	2	-2	1	0.0206	0.0171	0.9998
-1	-4	2	-3	0	-2	0.0206	0.0207	0.9995
0	-3	3	0	-4	2	0.0206	0.0172	0.9998
1	-2	-3	-3	-2	-2	0.0206	0.0207	0.9995
-1	1	1	2	-1	5	0.0206	0.0184	0.9998
1	3	-1	0	2	-4	0.0206	0.0205	0.9999
2	-1	-4	-3	-1	-2	0.0205	0.0204	0.9996
-1	-2	3	-3	5	-2	0.0205	0.0201	0.9998
4	1	-3	1	-2	-2	0.0205	0.0167	0.9999
-5	3	3	1	0	1	0.0205	0.0194	0.9997
1	0	-3	-1	3	-6	0.0204	0.0211	0.9995
0	0	2	-3	3	-2	0.0204	0.0475	1.0000
-3	-3	2	1	-3	2	0.0203	0.0211	0.9996
-3	1	1	-1	-2	1	0.0203	0.0225	0.9994
-2	0	2	0	3	2	0.0203	0.0227	0.9999
1	0	-3	1	-3	2	0.0201	0.0208	0.9999
-4	2	0	4	0	3	0.0201	0.0119	1.0000
1	-4	2	-2	2	-1	0.0201	0.0202	0.9998
1	-6	3	-1	0	2	0.0201	0.0194	0.9998
1	-3	1	1	0	0	0.0200	0.0183	0.9998
4	0	-3	1	-4	-4	0.0200	0.0197	0.9997
-1	1	-3	6	-1	-1	0.0200	0.0201	0.9996
-3	1	4	0	0	0	0.0199	0.0198	0.9996
0	2	-1	0	1	-3	0.0199	0.0121	1.0000
-1	1	4	0	2	2	0.0199	0.0195	0.9998
-5	-1	1	3	2	1	0.0198	0.0215	0.9994
-1	1	-1	1	-1	4	0.0198	0.0161	0.9998
5	-5	-1	-3	-2	-1	0.0198	0.0067	1.0000
-3	0	1	-1	3	1	0.0198	0.0193	0.9999
2	-1	1	0	3	0	0.0198	0.0206	0.9995
1	-1	-1	1	-2	1	0.0198	0.0371	1.0000
2	1	0	3	-2	-2	0.0198	0.0204	0.9995
0	1	0	-1	5	-5	0.0197	0.0169	0.9998
-1	0	2	-1	-3	1	0.0197	0.0187	0.9996
0	-5	1	0	0	0	0.0197	0.0218	0.9994
0	1	-3	1	-4	-2	0.0197	0.0202	0.9996
2	-2	1	-2	-2	4	0.0197	0.0191	0.9997
3	1	-4	2	-4	-2	0.0197	0.0120	1.0000
1	3	1	-1	1	1	0.0197	0.0221	0.9994
-4	0	3	0	2	-2	0.0197	0.0188	0.9996
-1	0	1	-3	0	-3	0.0196	0.0188	0.9997
-3	3	-1	3	2	2	0.0196	0.0193	0.9999
-1	0	0	1	-3	6	0.0196	0.0197	0.9996
2	0	-2	-1	3	-5	0.0196	0.0196	0.9998
3	2	-5	0	-1	-3	0.0196	0.0190	1.0000
-2	2	-1	5	1	-1	0.0196	0.0202	0.9997
-2	2	0	2	-1	2	0.0195	0.0196	0.9999
2	-3	2	-3	1	-1	0.0195	0.0180	1.0000
-2	1	-1	-1	1	3	0.0195	0.0199	0.9995
4	-1	1	-4	1	-1	0.0195	0.0134	0.9999
-3	1	3	-1	1	4	0.0194	0.0182	0.9998
0	-1	-2	1	0	4	0.0194	0.0199	0.9995
2	-2	0	-1	-2	4	0.0194	0.0179	0.9998
4	-5	1	-5	-1	-1	0.0194	0.0165	1.0000
-4	3	3	1	4	2	0.0194	0.0159	0.9999
3	2	-3	2	-1	-3	0.0193	0.0188	0.9999
1	1	0	-5	0	-1	0.0193	0.0209	0.9994
1	-2	3	-3	1	-2	0.0193	0.0200	0.9999
2	-4	0	0	0	2	0.0192	0.0160	0.9998
-1	0	0	3	-1	4	0.0192	0.0144	0.9999
-1	1	-2	4	1	-2	0.0192	0.0187	0.9997
0	4	-4	1	1	-4	0.0192	0.0073	1.0000
2	-4	4	-2	-2	2	0.0191	0.0195	0.9999
2	-2	3	-2	-1	3	0.0191	0.0205	0.9998
3	0	-4	-1	-4	-1	0.0190	0.0158	0.9999
4	-1	-3	0	0	-4	0.0189	0.0177	0.9998
-3	-1	3	1	4	-1	0.0189	0.0188	0.9996
-1	-1	-3	2	-2	4	0.0189	0.0191	0.9997
-3	4	-3	3	4	-3	0.0189	0.0181	0.9998
3	-1	-1	-4	1	-2	0.0189	0.0194	0.9999
-3	3	-2	3	-2	2	0.0189	0.0123	1.0000
-1	2	0	-3	3	-1	0.0189	0.0171	0.9999
3	0	-2	-3	-2	0	0.0189	0.0191	0.9997
-2	3	1	-3	1	-3	0.0188	0.0196	0.9996
-2	3	-2	2	0	-4	0.0188	0.0165	0.9998
1	-5	0	-1	0	-1	0.0187	0.0188	0.9996
-2	3	-1	3	2	-3	0.0187	0.0186	0.9998
-4	2	0	4	4	0	0.0187	0.0182	0.9997
2	1	-3	1	-4	2	0.0187	0.0171	0.9998
0	-3	4	-2	-2	3	0.0187	0.0186	0.9999
1	1	3	-3	3	-3	0.0186	0.0164	0.9999
-1	1	4	-4	4	1	0.0186	0.0168	0.9998
0	-4	1	-1	1	-1	0.0186	0.0173	0.9997
0	1	-1	1	-2	5	0.0186	0.0194	0.9995
6	-1	-2	-3	-2	0	0.0186	0.0180	0.9997
0	0	-2	0	-3	3	0.0185	0.0165	0.9998
1	0	3	-1	1	2	0.0185	0.0195	0.9997
-3	-2	3	2	-2	2	0.0185	0.0172	0.9998
0	-1	1	-1	-2	5	0.0185	0.0181	0.9997
-3	-2	2	-3	2	2	0.0185	0.0171	0.9998
-3	3	-3	3	-3	3	0.0185	0.0173	0.9998
-2	1	-3	6	-2	0	0.0184	0.0175	0.9998
-2	2	4	0	2	0	0.0184	0.0174	0.9998
-2	-1	0	2	-1	5	0.0184	0.0176	0.9999
1	-2	1	-2	-4	2	0.0184	0.0184	0.9998
2	0	1	-6	2	-2	0.0183	0.0174	0.9998
3	2	-1	1	-2	0	0.0183	0.0176	0.9998
5	-6	-1	-2	-2	-1	0.0183	0.0150	0.9999
2	1	-3	-2	3	-1	0.0183	0.0190	0.9996
3	-1	-1	-2	-1	-4	0.0183	0.0179	0.9999
0	-2	-4	3	-2	-1	0.0183	0.0191	0.9995
2	2	1	-4	2	-4	0.0182	0.0183	0.9999
3	3	-1	-1	-1	-1	0.0182	0.0170	0.9997
-3	2	-3	2	3	-3	0.0181	0.0192	0.9996
4	-2	-1	-1	-4	2	0.0181	0.0172	0.9999
1	-1	2	-1	-3	0	0.0181	0.0158	0.9998
-4	-2	3	-1	0	2	0.0181	0.0180	0.9998
-1	0	3	-4	0	2	0.0180	0.0172	0.9997
-1	1	-4	2	1	-2	0.0180	0.0147	0.9998
-3	1	-1	3	-3	3	0.0179	0.0192	0.9999
3	-4	-4	1	-4	0	0.0179	0.0199	0.9998
2	-4	0	2	-3	2	0.0179	0.0163	0.9999
2	-2	0	0	-4	4	0.0179	0.0193	0.9998
-2	2	-2	1	-3	3	0.0179	0.0175	0.9997
-2	0	-2	6	-1	0	0.0178	0.0184	0.9996
-3	-4	5	0	0	3	0.0178	0.0183	0.9999
0	2	0	3	0	-3	0.0178	0.0184	0.9996
-5	-1	1	2	-2	2	0.0178	0.0164	0.9997
2	-3	1	-2	3	-4	0.0178	0.0176	0.9996
-1	-2	0	5	-2	2	0.0178	0.0191	0.9997
4	-2	-5	2	-3	-2	0.0178	0.0184	0.9998
-1	-2	2	-3	1	3	0.0178	0.0165	0.9999
5	-1	-3	-2	-3	1	0.0177	0.0182	0.9997
-3	1	0	4	0	3	0.0177	0.0120	1.0000
-3	2	2	3	-3	3	0.0176	0.0161	0.9998
0	1	-4	-1	-2	-4	0.0176	0.0178	0.9996
2	1	-5	4	-4	1	0.0176	0.0064	1.0000
1	-2	-2	1	-4	0	0.0176	0.0134	0.9999
-2	2	-1	2	4	-3	0.0175	0.0176	0.9998
4	-5	2	-5	0	0	0.0175	0.0127	1.0000
1	0	2	1	-1	4	0.0175	0.0166	0.9997
-1	0	0	-4	4	0	0.0175	0.0174	0.9997
4	1	-4	3	-3	1	0.0175	0.0189	0.9998
1	1	-1	2	0	-1	0.0174	0.0201	0.9999
-2	-2	6	-3	2	3	0.0174	0.0190	1.0000
3	-3	1	-3	-1	-1	0.0174	0.0299	1.0000
-1	1	2	-1	1	4	0.0173	0.0161	0.9997
2	0	-1	-3	-2	-2	0.0173	0.0163	0.9999
3	-2	0	-3	-1	2	0.0173	0.0170	0.9998
-1	0	0	-2	5	-4	0.0173	0.0181	0.9998
-1	-1	-3	5	-2	1	0.0173	0.0168	0.9998
-1	2	-4	0	-1	-4	0.0173	0.0183	0.9997
-5	0	0	4	-4	4	0.0173	0.0152	0.9998
4	-5	0	0	-2	-1	0.0173	0.0159	0.9998
3	-4	0	-1	-2	-2	0.0172	0.0173	0.9998
2	-4	1	-1	0	2	0.0172	0.0163	0.9999
5	-1	-3	-1	-2	-2	0.0172	0.0195	1.0000
0	0	0	-1	3	-1	0.0171	0.0166	0.9999
2	2	0	2	-3	0	0.0171	0.0157	0.9997
0	6	-3	2	2	-2	0.0171	0.0191	0.9999
-2	2	-3	2	-1	-1	0.0170	0.0132	0.9999
-3	2	-2	2	2	-2	0.0170	0.0185	0.9998
-2	3	-1	2	1	-4	0.0170	0.0161	0.9998
3	-1	-3	1	-2	3	0.0170	0.0165	0.9997
-1	5	-1	-2	4	-4	0.0170	0.0087	1.0000
-1	-2	1	-1	3	2	0.0170	0.0179	0.9997
-2	2	-2	5	1	-1	0.0170	0.0157	0.9998
-3	1	1	1	5	-3	0.0170	0.0169	0.9997
0	0	-4	4	0	-2	0.0170	0.0174	0.9996
1	2	-5	2	0	-3	0.0170	0.0169	0.9999
2	1	-3	2	-1	0	0.0169	0.0213	0.9999
2	-2	0	-1	3	-3	0.0169	0.0167	0.9997
-2	0	-3	5	-3	3	0.0169	0.0236	0.9999
4	-4	0	-3	1	-3	0.0169	0.0168	0.9999
2	1	-3	-2	-1	-3	0.0169	0.0154	0.9999
2	1	-2	-2	2	-1	0.0169	0.0160	0.9999
3	-4	2	0	-1	3	0.0169	0.0179	0.9998
-2	1	2	-4	4	0	0.0169	0.0169	0.9999
0	-5	2	-2	0	2	0.0169	0.0238	0.9998
1	3	-4	3	-1	-1	0.0168	0.0173	1.0000
-3	1	2	0	6	-3	0.0168	0.0167	0.9998
-1	1	-3	2	3	-2	0.0168	0.0176	0.9997
-1	2	-2	5	0	-1	0.0168	0.0163	0.9998
1	-1	0	-3	2	-2	0.0168	0.0105	1.0000
0	-5	5	-1	-1	3	0.0168	0.0102	1.0000
-3	0	-1	-1	0	2	0.0168	0.0182	0.9996
-2	-2	0	-3	-1	1	0.0168	0.0165	0.9996
-4	0	0	4	2	1	0.0168	0.0169	0.9997
6	-1	-2	-4	-2	-1	0.0168	0.0153	0.9998
-2	1	2	0	0	4	0.0167	0.0182	0.9998
-2	-4	3	0	2	1	0.0167	0.0154	0.9998
-2	-1	2	-3	5	-2	0.0167	0.0167	0.9999
-1	-1	-1	3	-1	3	0.0167	0.0178	0.9999
3	2	-2	3	-1	-2	0.0167	0.0157	0.9998
-6	2	1	2	-1	1	0.0167	0.0162	0.9997
4	-2	-2	-4	2	-5	0.0167	0.0166	0.9999
-2	2	-3	4	1	-1	0.0166	0.0166	0.9999
-1	3	-3	0	-2	-2	0.0166	0.0176	0.9997
2	-6	2	-1	0	0	0.0166	0.0166	0.9997
4	0	-1	1	-2	2	0.0166	0.0176	0.9997
-1	1	-4	1	-3	-3	0.0166	0.0180	0.9996
2	0	-4	-1	-1	-5	0.0166	0.0177	0.9998
1	0	-2	-2	3	-3	0.0166	0.0148	0.9999
-2	-2	4	-4	4	-2	0.0166	0.0165	0.9999
1	3	-6	0	-2	-3	0.0165	0.0150	0.9999
3	1	-1	3	-3	-1	0.0165	0.0163	0.9998
-1	6	-2	-1	3	-1	0.0164	0.0164	0.9997
0	0	-1	-4	-1	-1	0.0164	0.0163	0.9997
3	-1	-1	-2	-1	2	0.0164	0.0158	0.9998
1	-2	-2	-2	2	-2	0.0164	0.0178	0.9997
-4	4	0	3	1	1	0.0164	0.0294	1.0000
-1	-1	-1	2	1	3	0.0164	0.0158	0.9998
1	1	-3	1	3	-6	0.0164	0.0170	0.9996
-1	1	-2	5	0	-1	0.0164	0.0170	0.9997
2	-4	2	-2	2	-3	0.0164	0.0167	0.9997
0	4	-4	3	1	-3	0.0163	0.0071	1.0000
0	-2	0	4	-3	3	0.0163	0.0140	0.9999
-4	-1	0	0	1	4	0.0163	0.0168	0.9997
-1	0	-4	5	-3	4	0.0162	0.0153	0.9999
3	-1	1	1	-2	0	0.0162	0.0150	0.9998
0	-5	0	2	-2	2	0.0162	0.0158	0.9998
0	-1	-3	-1	-1	-2	0.0162	0.0145	0.9998
0	2	1	1	0	3	0.0162	0.0141	0.9998
-3	-1	5	1	1	1	0.0162	0.0141	0.9999
2	-4	-2	2	-3	1	0.0161	0.0160	0.9999
2	3	-1	0	2	-2	0.0161	0.0166	0.9999
-1	0	-3	6	-2	1	0.0161	0.0158	0.9998
-4	3	0	0	5	-2	0.0160	0.0129	1.0000
1	3	-1	-3	1	-2	0.0160	0.0171	0.9998
1	2	-4	2	-4	2	0.0160	0.0170	0.9998
0	0	0	-4	1	-5	0.0160	0.0152	0.9998
0	0	-1	-4	0	-5	0.0160	0.0149	0.9997
-1	-1	0	-1	-2	4	0.0160	0.0167	0.9998
-3	5	-2	0	2	-1	0.0160	0.0161	0.9999
-3	3	2	1	2	4	0.0160	0.0152	0.9998
3	-1	-4	4	-4	0	0.0160	0.0153	0.9999
3	-1	-5	4	-3	0	0.0160	0.0153	0.9999
2	2	-2	1	-2	-1	0.0159	0.0203	0.9999
0	0	0	-4	0	-5	0.0159	0.0147	0.9997
-5	0	2	1	-2	2	0.0159	0.0159	0.9997
-3	0	4	-2	0	1	0.0159	0.0153	0.9998
-1	-4	3	-3	4	-1	0.0159	0.0177	0.9997
2	-3	0	1	-4	2	0.0159	0.0215	1.0000
-3	3	3	2	2	3	0.0159	0.0181	0.9998
3	-3	3	-4	3	-3	0.0158	0.0198	0.9998
1	1	1	-2	4	0	0.0158	0.0138	0.9999
3	-1	-3	0	1	-5	0.0158	0.0162	0.9998
2	3	-5	1	-3	1	0.0158	0.0158	0.9997
0	2	-5	5	-3	0	0.0158	0.0130	1.0000
3	-6	0	-1	-2	1	0.0158	0.0157	0.9999
-3	-3	0	0	-3	3	0.0157	0.0158	0.9997
0	2	-4	5	-1	-1	0.0157	0.0137	0.9999
-4	1	0	1	0	-1	0.0157	0.0149	0.9998
2	1	0	0	1	-3	0.0157	0.0119	0.9999
3	-3	2	-3	3	-3	0.0157	0.0170	0.9998
-4	-2	1	3	-2	2	0.0157	0.0149	0.9998
-4	0	1	3	0	1	0.0157	0.0128	0.9999
-1	2	-4	4	1	0	0.0157	0.0182	0.9998
2	0	-3	-1	3	-1	0.0156	0.0159	0.9997
-5	2	3	0	2	3	0.0156	0.0146	0.9999
-1	-4	0	5	-3	3	0.0156	0.0173	0.9996
0	1	-5	3	0	-3	0.0156	0.0156	0.9998
-2	-3	5	-1	3	0	0.0156	0.0143	0.9999
-2	1	3	-1	6	-3	0.0156	0.0171	0.9998
-3	4	-2	0	2	1	0.0156	0.0163	0.9997
-2	0	3	-4	1	3	0.0156	0.0155	0.9997
2	-4	-2	-2	-3	-2	0.0156	0.0155	0.9998
-3	-3	2	-3	1	3	0.0155	0.0171	0.9997
0	4	-3	-2	2	-2	0.0155	0.0158	0.9998
3	-3	0	-4	2	-3	0.0155	0.0139	0.9999
3	1	-2	-4	0	-2	0.0155	0.0148	0.9999
2	1	-1	-1	4	-6	0.0155	0.0138	0.9999
0	-3	3	-1	-1	1	0.0155	0.0065	1.0000
-2	-2	2	-2	3	0	0.0154	0.0150	0.9999
2	-3	1	-3	1	-1	0.0154	0.0124	1.0000
2	-1	-2	0	2	-5	0.0154	0.0161	0.9997
2	-1	-1	-1	3	-6	0.0154	0.0156	0.9997
1	2	-3	2	2	-2	0.0154	0.0160	0.9999
-2	6	-2	-1	3	-1	0.0154	0.0159	0.9997
0	0	3	-5	2	2	0.0154	0.0161	0.9997
2	-3	0	-2	1	-3	0.0154	0.0150	0.9999
1	-3	3	-3	0	3	0.0153	0.0132	1.0000
3	-3	-2	-2	-3	4	0.0153	0.0158	0.9997
-4	0	0	2	-4	2	0.0153	0.0159	0.9997
-3	3	-2	6	0	1	0.0153	0.0163	0.9999
-3	4	2	0	0	2	0.0153	0.0155	0.9997
1	-5	1	-1	1	-1	0.0153	0.0161	0.9997
-1	-4	2	-2	1	4	0.0152	0.0143	0.9999
-2	0	2	-2	6	-3	0.0152	0.0151	0.9999
4	-4	-1	-4	-4	1	0.0152	0.0127	0.9999
1	-5	5	-2	1	1	0.0152	0.0142	0.9999
3	-4	0	-5	-1	-4	0.0152	0.0140	0.9999
4	1	-4	-1	-4	1	0.0152	0.0151	0.9997
-2	0	4	1	0	0	0.0151	0.0149	0.9998
0	0	1	-2	5	-4	0.0151	0.0195	0.9998
2	1	-2	1	2	-5	0.0151	0.0143	0.9998
3	3	-2	-4	2	-2	0.0151	0.0150	0.9997
-4	-2	2	2	2	2	0.0151	0.0148	0.9998
-2	0	5	-2	3	3	0.0150	0.0175	0.9999
-3	-4	4	0	2	3	0.0150	0.0139	0.9999
0	3	-2	1	4	-5	0.0149	0.0106	0.9999
4	-3	0	-1	-1	-1	0.0149	0.0146	0.9999
0	-3	3	-5	0	3	0.0149	0.0165	0.9998
-2	2	0	2	3	3	0.0149	0.0156	0.9998
2	0	-2	-3	-1	1	0.0149	0.0146	0.9998
0	0	0	-2	5	-4	0.0149	0.0184	0.9998
-5	3	0	4	-1	4	0.0149	0.0140	1.0000
0	-3	3	2	0	4	0.0149	0.0182	0.9998
0	-1	2	-2	2	-3	0.0149	0.0108	1.0000
3	-1	1	-4	0	1	0.0148	0.0148	0.9998
1	-2	1	-5	0	-3	0.0148	0.0134	0.9999
-2	3	-2	2	4	-2	0.0148	0.0154	0.9999
-1	4	-3	2	-2	3	0.0148	0.0138	0.9998
2	2	-2	-1	3	-4	0.0148	0.0148	1.0000
3	-3	-2	-1	-3	4	0.0148	0.0154	0.9998
6	0	-3	-3	-2	-2	0.0148	0.0112	0.9999
3	-1	-3	-2	0	0	0.0148	0.0147	0.9998
1	-4	3	-4	-1	2	0.0148	0.0147	1.0000
-2	0	3	-1	2	-1	0.0148	0.0191	0.9999
-1	2	1	3	2	0	0.0147	0.0166	0.9998
-4	-1	4	2	3	2	0.0147	0.0147	0.9999
5	0	-3	-2	-3	0	0.0147	0.0138	0.9999
-3	1	-1	5	0	2	0.0147	0.0140	0.9999
-4	0	4	2	1	4	0.0147	0.0136	1.0000
-3	1	-1	0	1	3	0.0147	0.0149	0.9998
1	1	-4	-3	2	-2	0.0147	0.0155	0.9997
